trip_id,arrival_time,stop_id,stop_name,service_id,trip_headsign
22,83705,U713Z101,StraönickŠ,1,Skalka
22,84005,U953Z102,Skalka,1,Skalka
23,84105,U953Z102,Skalka,1,Nemocnice Motol
23,84310,U713Z102,StraönickŠ,1,Nemocnice Motol
23,84510,U921Z102,éelivskťho,1,Nemocnice Motol
23,84655,U118Z102,Flora,1,Nemocnice Motol
23,84825,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
23,84955,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
23,85255,U1072Z102,Mýstek - A,1,Nemocnice Motol
23,85430,U703Z102,StaromžstskŠ,1,Nemocnice Motol
23,85555,U360Z102,MalostranskŠ,1,Nemocnice Motol
23,85730,U163Z102,HradŤanskŠ,1,Nemocnice Motol
23,85920,U321Z102,DejvickŠ,1,Nemocnice Motol
23,90215,U157Z102,BoÝislavka,1,Nemocnice Motol
23,90400,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
23,90555,U507Z102,PetÝiny,1,Nemocnice Motol
23,90820,U306Z102,Nemocnice Motol,1,Nemocnice Motol
24,91200,U306Z101,Nemocnice Motol,1,Skalka
24,91350,U507Z101,PetÝiny,1,Skalka
24,91550,U462Z101,NŠdraěŪ VeleslavŪn,1,Skalka
24,91735,U157Z101,BoÝislavka,1,Skalka
24,92010,U321Z101,DejvickŠ,1,Skalka
24,92150,U163Z101,HradŤanskŠ,1,Skalka
24,92330,U360Z101,MalostranskŠ,1,Skalka
24,92455,U703Z101,StaromžstskŠ,1,Skalka
24,92625,U1072Z101,Mýstek - A,1,Skalka
24,92805,U400Z101,Muzeum - A,1,Skalka
24,92955,U476Z101,NŠmžstŪ MŪru,1,Skalka
24,93130,U209Z101,JiÝŪho z Podžbrad,1,Skalka
24,93310,U118Z101,Flora,1,Skalka
24,93450,U921Z101,éelivskťho,1,Skalka
24,93705,U713Z101,StraönickŠ,1,Skalka
24,94005,U953Z101,Skalka,1,Skalka
25,135935,U953Z102,Skalka,1,Nemocnice Motol
25,140140,U713Z102,StraönickŠ,1,Nemocnice Motol
25,140340,U921Z102,éelivskťho,1,Nemocnice Motol
25,140525,U118Z102,Flora,1,Nemocnice Motol
25,140655,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
25,140825,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
25,141125,U1072Z102,Mýstek - A,1,Nemocnice Motol
25,141300,U703Z102,StaromžstskŠ,1,Nemocnice Motol
25,141425,U360Z102,MalostranskŠ,1,Nemocnice Motol
25,141600,U163Z102,HradŤanskŠ,1,Nemocnice Motol
25,141750,U321Z102,DejvickŠ,1,Nemocnice Motol
25,142045,U157Z102,BoÝislavka,1,Nemocnice Motol
25,142230,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
25,142425,U507Z102,PetÝiny,1,Nemocnice Motol
25,142650,U306Z102,Nemocnice Motol,1,Nemocnice Motol
26,143105,U306Z101,Nemocnice Motol,1,Depo HostivaÝ
26,143250,U507Z101,PetÝiny,1,Depo HostivaÝ
26,143445,U462Z101,NŠdraěŪ VeleslavŪn,1,Depo HostivaÝ
26,143625,U157Z101,BoÝislavka,1,Depo HostivaÝ
26,143900,U321Z101,DejvickŠ,1,Depo HostivaÝ
26,144035,U163Z101,HradŤanskŠ,1,Depo HostivaÝ
26,144215,U360Z101,MalostranskŠ,1,Depo HostivaÝ
26,144340,U703Z101,StaromžstskŠ,1,Depo HostivaÝ
26,144505,U1072Z101,Mýstek - A,1,Depo HostivaÝ
26,144640,U400Z101,Muzeum - A,1,Depo HostivaÝ
26,144825,U476Z101,NŠmžstŪ MŪru,1,Depo HostivaÝ
26,144955,U209Z101,JiÝŪho z Podžbrad,1,Depo HostivaÝ
26,145130,U118Z101,Flora,1,Depo HostivaÝ
26,145305,U921Z101,éelivskťho,1,Depo HostivaÝ
26,145510,U713Z101,StraönickŠ,1,Depo HostivaÝ
26,145755,U953Z101,Skalka,1,Depo HostivaÝ
26,150020,U1071Z101,Depo HostivaÝ,1,Depo HostivaÝ
27,150520,U1071Z101,Depo HostivaÝ,1,Nemocnice Motol
27,150715,U953Z102,Skalka,1,Nemocnice Motol
27,150950,U713Z102,StraönickŠ,1,Nemocnice Motol
27,151150,U921Z102,éelivskťho,1,Nemocnice Motol
27,151335,U118Z102,Flora,1,Nemocnice Motol
27,151505,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
27,151635,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
27,151935,U1072Z102,Mýstek - A,1,Nemocnice Motol
27,152110,U703Z102,StaromžstskŠ,1,Nemocnice Motol
27,152235,U360Z102,MalostranskŠ,1,Nemocnice Motol
27,152410,U163Z102,HradŤanskŠ,1,Nemocnice Motol
27,152600,U321Z102,DejvickŠ,1,Nemocnice Motol
27,152855,U157Z102,BoÝislavka,1,Nemocnice Motol
27,153040,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
27,153235,U507Z102,PetÝiny,1,Nemocnice Motol
27,153500,U306Z102,Nemocnice Motol,1,Nemocnice Motol
28,154105,U306Z101,Nemocnice Motol,1,Depo HostivaÝ
28,154255,U507Z101,PetÝiny,1,Depo HostivaÝ
28,154455,U462Z101,NŠdraěŪ VeleslavŪn,1,Depo HostivaÝ
28,154640,U157Z101,BoÝislavka,1,Depo HostivaÝ
28,154915,U321Z101,DejvickŠ,1,Depo HostivaÝ
28,155055,U163Z101,HradŤanskŠ,1,Depo HostivaÝ
28,155235,U360Z101,MalostranskŠ,1,Depo HostivaÝ
28,155400,U703Z101,StaromžstskŠ,1,Depo HostivaÝ
28,155530,U1072Z101,Mýstek - A,1,Depo HostivaÝ
28,155710,U400Z101,Muzeum - A,1,Depo HostivaÝ
