trip_id,arrival_time,stop_id,stop_name,service_id,trip_headsign
17,151440,U953Z102,Skalka,1,Nemocnice Motol
17,151725,U713Z102,Strašnická,1,Nemocnice Motol
17,151935,U921Z102,Želivského,1,Nemocnice Motol
17,152120,U118Z102,Flora,1,Nemocnice Motol
17,152255,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
17,152430,U476Z102,Náměstí Míru,1,Nemocnice Motol
17,152615,U400Z102,Muzeum - A,1,Nemocnice Motol
17,152750,U1072Z102,Můstek - A,1,Nemocnice Motol
17,152920,U703Z102,Staroměstská,1,Nemocnice Motol
17,153045,U360Z102,Malostranská,1,Nemocnice Motol
17,153235,U163Z102,Hradčanská,1,Nemocnice Motol
17,153425,U321Z102,Dejvická,1,Nemocnice Motol
17,153720,U157Z102,Bořislavka,1,Nemocnice Motol
17,153910,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
17,154120,U507Z102,Petřiny,1,Nemocnice Motol
17,154510,U306Z102,Nemocnice Motol,1,Nemocnice Motol
18,154850,U306Z101,Nemocnice Motol,1,Skalka
18,155110,U507Z101,Petřiny,1,Skalka
18,155300,U462Z101,Nádraží Veleslavín,1,Skalka
18,155445,U157Z101,Bořislavka,1,Skalka
18,155730,U321Z101,Dejvická,1,Skalka
18,155910,U163Z101,Hradčanská,1,Skalka
18,160040,U360Z101,Malostranská,1,Skalka
18,160205,U703Z101,Staroměstská,1,Skalka
18,160345,U1072Z101,Můstek - A,1,Skalka
18,160525,U400Z101,Muzeum - A,1,Skalka
18,160705,U476Z101,Náměstí Míru,1,Skalka
18,160840,U209Z101,Jiřího z Poděbrad,1,Skalka
18,161020,U118Z101,Flora,1,Skalka
18,161210,U921Z101,Želivského,1,Skalka
18,161425,U713Z101,Strašnická,1,Skalka
18,161740,U953Z102,Skalka,1,Skalka
19,161910,U953Z102,Skalka,1,Nemocnice Motol
19,162155,U713Z102,Strašnická,1,Nemocnice Motol
19,162405,U921Z102,Želivského,1,Nemocnice Motol
19,162550,U118Z102,Flora,1,Nemocnice Motol
19,162725,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
19,162900,U476Z102,Náměstí Míru,1,Nemocnice Motol
19,163045,U400Z102,Muzeum - A,1,Nemocnice Motol
19,163220,U1072Z102,Můstek - A,1,Nemocnice Motol
19,163350,U703Z102,Staroměstská,1,Nemocnice Motol
19,163515,U360Z102,Malostranská,1,Nemocnice Motol
19,163705,U163Z102,Hradčanská,1,Nemocnice Motol
19,163855,U321Z102,Dejvická,1,Nemocnice Motol
19,164150,U157Z102,Bořislavka,1,Nemocnice Motol
19,164340,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
19,164550,U507Z102,Petřiny,1,Nemocnice Motol
19,164910,U306Z102,Nemocnice Motol,1,Nemocnice Motol
20,165250,U306Z101,Nemocnice Motol,1,Skalka
20,165510,U507Z101,Petřiny,1,Skalka
20,165700,U462Z101,Nádraží Veleslavín,1,Skalka
20,165845,U157Z101,Bořislavka,1,Skalka
20,170130,U321Z101,Dejvická,1,Skalka
20,170310,U163Z101,Hradčanská,1,Skalka
20,170440,U360Z101,Malostranská,1,Skalka
20,170605,U703Z101,Staroměstská,1,Skalka
20,170745,U1072Z101,Můstek - A,1,Skalka
20,170925,U400Z101,Muzeum - A,1,Skalka
20,171105,U476Z101,Náměstí Míru,1,Skalka
20,171240,U209Z101,Jiřího z Poděbrad,1,Skalka
20,171420,U118Z101,Flora,1,Skalka
20,171610,U921Z101,Želivského,1,Skalka
20,171825,U713Z101,Strašnická,1,Skalka
20,172140,U953Z102,Skalka,1,Skalka
21,172310,U953Z102,Skalka,1,Nemocnice Motol
21,172555,U713Z102,Strašnická,1,Nemocnice Motol
21,172805,U921Z102,Želivského,1,Nemocnice Motol
21,172950,U118Z102,Flora,1,Nemocnice Motol
21,173125,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
21,173300,U476Z102,Náměstí Míru,1,Nemocnice Motol
21,173445,U400Z102,Muzeum - A,1,Nemocnice Motol
21,173620,U1072Z102,Můstek - A,1,Nemocnice Motol
21,173750,U703Z102,Staroměstská,1,Nemocnice Motol
21,173915,U360Z102,Malostranská,1,Nemocnice Motol
21,174105,U163Z102,Hradčanská,1,Nemocnice Motol
21,174255,U321Z102,Dejvická,1,Nemocnice Motol
21,174550,U157Z102,Bořislavka,1,Nemocnice Motol
21,174740,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
21,174950,U507Z102,Petřiny,1,Nemocnice Motol
21,175310,U306Z102,Nemocnice Motol,1,Nemocnice Motol
22,175650,U306Z101,Nemocnice Motol,1,Skalka
22,175910,U507Z101,Petřiny,1,Skalka
22,180100,U462Z101,Nádraží Veleslavín,1,Skalka
22,180245,U157Z101,Bořislavka,1,Skalka
22,180530,U321Z101,Dejvická,1,Skalka
22,180710,U163Z101,Hradčanská,1,Skalka
22,180840,U360Z101,Malostranská,1,Skalka
22,181005,U703Z101,Staroměstská,1,Skalka
22,181145,U1072Z101,Můstek - A,1,Skalka
22,181325,U400Z101,Muzeum - A,1,Skalka
22,181505,U476Z101,Náměstí Míru,1,Skalka
22,181640,U209Z101,Jiřího z Poděbrad,1,Skalka
22,181820,U118Z101,Flora,1,Skalka
22,182010,U921Z101,Želivského,1,Skalka
22,182225,U713Z101,Strašnická,1,Skalka
22,182605,U953Z102,Skalka,1,Skalka
23,182735,U953Z102,Skalka,1,Nemocnice Motol
23,183020,U713Z102,Strašnická,1,Nemocnice Motol
23,183230,U921Z102,Želivského,1,Nemocnice Motol
23,183415,U118Z102,Flora,1,Nemocnice Motol
23,183550,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
23,183725,U476Z102,Náměstí Míru,1,Nemocnice Motol
23,183910,U400Z102,Muzeum - A,1,Nemocnice Motol
23,184045,U1072Z102,Můstek - A,1,Nemocnice Motol
23,184215,U703Z102,Staroměstská,1,Nemocnice Motol
23,184340,U360Z102,Malostranská,1,Nemocnice Motol
23,184530,U163Z102,Hradčanská,1,Nemocnice Motol
23,184720,U321Z102,Dejvická,1,Nemocnice Motol
23,185015,U157Z102,Bořislavka,1,Nemocnice Motol
23,185205,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
23,185415,U507Z102,Petřiny,1,Nemocnice Motol
23,185925,U306Z102,Nemocnice Motol,1,Nemocnice Motol
24,190305,U306Z101,Nemocnice Motol,1,Skalka
24,190520,U507Z101,Petřiny,1,Skalka
24,190705,U462Z101,Nádraží Veleslavín,1,Skalka
24,190845,U157Z101,Bořislavka,1,Skalka
24,191130,U321Z101,Dejvická,1,Skalka
24,191305,U163Z101,Hradčanská,1,Skalka
24,191435,U360Z101,Malostranská,1,Skalka
24,191600,U703Z101,Staroměstská,1,Skalka
24,191735,U1072Z101,Můstek - A,1,Skalka
24,191910,U400Z101,Muzeum - A,1,Skalka
24,192045,U476Z101,Náměstí Míru,1,Skalka
24,192215,U209Z101,Jiřího z Poděbrad,1,Skalka
24,192350,U118Z101,Flora,1,Skalka
24,192535,U921Z101,Želivského,1,Skalka
24,192740,U713Z101,Strašnická,1,Skalka
24,193040,U953Z101,Skalka,1,Skalka
25,134240,U953Z102,Skalka,1,Nemocnice Motol
25,134525,U713Z102,Strašnická,1,Nemocnice Motol
25,134735,U921Z102,Želivského,1,Nemocnice Motol
25,134920,U118Z102,Flora,1,Nemocnice Motol
25,135055,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
25,135230,U476Z102,Náměstí Míru,1,Nemocnice Motol
25,135415,U400Z102,Muzeum - A,1,Nemocnice Motol
25,135550,U1072Z102,Můstek - A,1,Nemocnice Motol
25,135720,U703Z102,Staroměstská,1,Nemocnice Motol
25,135845,U360Z102,Malostranská,1,Nemocnice Motol
25,140035,U163Z102,Hradčanská,1,Nemocnice Motol
25,140225,U321Z102,Dejvická,1,Nemocnice Motol
25,140520,U157Z102,Bořislavka,1,Nemocnice Motol
25,140710,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
25,140920,U507Z102,Petřiny,1,Nemocnice Motol
25,141355,U306Z102,Nemocnice Motol,1,Nemocnice Motol
26,141735,U306Z101,Nemocnice Motol,1,Depo Hostivař
26,141955,U507Z101,Petřiny,1,Depo Hostivař
26,142145,U462Z101,Nádraží Veleslavín,1,Depo Hostivař
26,142330,U157Z101,Bořislavka,1,Depo Hostivař
26,142615,U321Z101,Dejvická,1,Depo Hostivař
26,142755,U163Z101,Hradčanská,1,Depo Hostivař
26,142925,U360Z101,Malostranská,1,Depo Hostivař
26,143050,U703Z101,Staroměstská,1,Depo Hostivař
26,143230,U1072Z101,Můstek - A,1,Depo Hostivař
26,143410,U400Z101,Muzeum - A,1,Depo Hostivař
26,143550,U476Z101,Náměstí Míru,1,Depo Hostivař
26,143725,U209Z101,Jiřího z Poděbrad,1,Depo Hostivař
26,143905,U118Z101,Flora,1,Depo Hostivař
26,144055,U921Z101,Želivského,1,Depo Hostivař
26,144310,U713Z101,Strašnická,1,Depo Hostivař
26,144610,U953Z101,Skalka,1,Depo Hostivař
26,145230,U1071Z101,Depo Hostivař,1,Depo Hostivař
27,145410,U1071Z101,Depo Hostivař,1,Nemocnice Motol
27,145640,U953Z102,Skalka,1,Nemocnice Motol
27,145925,U713Z102,Strašnická,1,Nemocnice Motol
27,150135,U921Z102,Želivského,1,Nemocnice Motol
27,150320,U118Z102,Flora,1,Nemocnice Motol
27,150455,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
27,150630,U476Z102,Náměstí Míru,1,Nemocnice Motol
27,150815,U400Z102,Muzeum - A,1,Nemocnice Motol
27,150950,U1072Z102,Můstek - A,1,Nemocnice Motol
27,151120,U703Z102,Staroměstská,1,Nemocnice Motol
27,151245,U360Z102,Malostranská,1,Nemocnice Motol
27,151435,U163Z102,Hradčanská,1,Nemocnice Motol
27,151625,U321Z102,Dejvická,1,Nemocnice Motol
27,151920,U157Z102,Bořislavka,1,Nemocnice Motol
27,152110,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
27,152320,U507Z102,Petřiny,1,Nemocnice Motol
27,152710,U306Z102,Nemocnice Motol,1,Nemocnice Motol
28,153050,U306Z101,Nemocnice Motol,1,Depo Hostivař
28,153310,U507Z101,Petřiny,1,Depo Hostivař
28,153500,U462Z101,Nádraží Veleslavín,1,Depo Hostivař
28,153645,U157Z101,Bořislavka,1,Depo Hostivař
28,153930,U321Z101,Dejvická,1,Depo Hostivař
28,154110,U163Z101,Hradčanská,1,Depo Hostivař
28,154240,U360Z101,Malostranská,1,Depo Hostivař
28,154405,U703Z101,Staroměstská,1,Depo Hostivař
28,154545,U1072Z101,Můstek - A,1,Depo Hostivař
28,154725,U400Z101,Muzeum - A,1,Depo Hostivař
28,154905,U476Z101,Náměstí Míru,1,Depo Hostivař
28,155040,U209Z101,Jiřího z Poděbrad,1,Depo Hostivař
28,155220,U118Z101,Flora,1,Depo Hostivař
28,155410,U921Z101,Želivského,1,Depo Hostivař
28,155625,U713Z101,Strašnická,1,Depo Hostivař
28,155925,U953Z101,Skalka,1,Depo Hostivař
28,160300,U1071Z102,Depo Hostivař,1,Depo Hostivař
29,160440,U1071Z102,Depo Hostivař,1,Nemocnice Motol
29,160710,U953Z102,Skalka,1,Nemocnice Motol
29,160955,U713Z102,Strašnická,1,Nemocnice Motol
29,161205,U921Z102,Želivského,1,Nemocnice Motol
29,161350,U118Z102,Flora,1,Nemocnice Motol
29,161525,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
29,161700,U476Z102,Náměstí Míru,1,Nemocnice Motol
29,161845,U400Z102,Muzeum - A,1,Nemocnice Motol
29,162020,U1072Z102,Můstek - A,1,Nemocnice Motol
29,162150,U703Z102,Staroměstská,1,Nemocnice Motol
29,162315,U360Z102,Malostranská,1,Nemocnice Motol
29,162505,U163Z102,Hradčanská,1,Nemocnice Motol
29,162655,U321Z102,Dejvická,1,Nemocnice Motol
29,162950,U157Z102,Bořislavka,1,Nemocnice Motol
29,163140,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
